,Vehicle_Title,Rating
219,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),1
220,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),5
221,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),3
222,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),2.125
223,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),1.5
224,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 6A),1.75
225,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),3.75
226,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.125
227,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),2.875
228,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
229,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),3.875
230,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.625
231,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4
232,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.125
233,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),3.625
234,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4
235,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.625
236,2005 Volkswagen New Beetle Convertible Dark Flint Edition 2dr Convertible (2.0L 4cyl 6A),2.5
237,2005 Volkswagen New Beetle Convertible Dark Flint Edition 2dr Convertible (2.0L 4cyl 6A),3
238,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),2.75
239,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),2.875
240,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.75
241,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.25
242,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
243,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.5
244,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),3.625
245,2005 Volkswagen New Beetle Convertible Dark Flint Edition 2dr Convertible (2.0L 4cyl 6A),4.875
246,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.625
247,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.875
248,2005 Volkswagen New Beetle Convertible Dark Flint Edition 2dr Convertible (2.0L 4cyl 6A),4.875
249,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),5
250,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),2.5
251,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),5
252,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.125
253,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.375
254,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),5
255,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
256,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.375
257,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.875
258,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 6A),4.75
259,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),5
260,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.625
261,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.875
262,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.125
263,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
264,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.125
265,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
266,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),4.875
267,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),5
268,2005 Volkswagen New Beetle Convertible Dark Flint Edition 2dr Convertible (2.0L 4cyl 6A),4.875
269,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),5
270,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),5
271,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.625
272,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),5
273,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.625
274,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),4.875
275,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.625
276,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
277,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),5
278,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),5
279,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 5M),4.625
280,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
281,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 6A),3.75
282,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.875
283,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),5
284,2005 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),4.5
285,2005 Volkswagen New Beetle Convertible GLS 1.8T 2dr Convertible (1.8L 4cyl Turbo 6A),4.5
286,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4
287,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),3.25
288,2005 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.75
289,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),3.875
290,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.875
291,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.75
292,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.375
293,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.625
294,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
295,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),3.5
296,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.875
297,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
298,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
299,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.875
300,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.875
301,2005 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
302,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),5
303,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),2
304,2005 Volkswagen New Beetle Hatchback Bi-Color Edition 2dr Hatchback (2.0L 4cyl 6A),4.125
305,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 6A),4.5
306,2005 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 6A),2.5
307,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),4.875
308,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),4.375
309,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),5
310,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 6A),5
311,2005 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 6A),4.875
312,2005 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),4.75
313,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 6A),5
314,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 6A),5
315,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),5
316,2005 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 6A),5
317,2005 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 6A),4.75
318,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),3.625
319,2005 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),4.875
320,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4
321,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),1
322,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),1
323,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),5
324,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),1.25
325,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
326,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),2.5
327,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 6A),3.5
328,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),2.375
329,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),1.875
330,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
331,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 6A),2.625
332,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.375
333,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4
334,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),3.5
335,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),3
336,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),3.125
337,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.75
338,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.625
339,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),2.75
340,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),2.375
341,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),2.875
342,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.125
343,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),3.125
344,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.625
345,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),2
346,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4.75
347,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),5
348,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),3.875
349,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),1.75
350,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4.75
351,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.5
352,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),3
353,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
354,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4.875
355,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
356,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),2.5
357,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4
358,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),3
359,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),2.875
360,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
361,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),4.75
362,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.125
363,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),5
364,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),5
365,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),5
366,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),
The ride is solid and smooth. The ,,
interior feels really spacious when ,,
your inside but when you look at it ,,
from the outside it looks smaller. ,,
Optical illusions....very cool.,,
367,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.875
368,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),3.25
369,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),3.5
370,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
371,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.5
372,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
373,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),3.5
374,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 5M),4.875
375,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),
convertible is the windows catch on the ,,
roof when the doors are opened.,,
376,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
377,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
378,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.625
379,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),4.125
380,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.625
381,2004 Volkswagen New Beetle Convertible GL 2dr Convertible (2.0L 4cyl 5M),4.5
382,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 5M),5
383,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.5
384,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
385,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),4.75
386,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.75
387,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (2.0L 4cyl 6A),
whenever we drive it other people smile ,,
and wave. It is great with the top down ,,
and quiet with the top up. We put one ,,
of those hood covers (used to be called ,,
a bra) on it and it looks even ,,
sportier. . ,,
388,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),5
389,2004 Volkswagen New Beetle Convertible GLS 2dr Convertible (1.8L 4cyl Turbo 6A),4.75
390,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
391,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.875
392,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),2.875
393,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4
394,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.625
395,2004 Volkswagen New Beetle Diesel GL TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.625
396,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),
the mileage is great. it's very ,,
responsive.,,
397,2004 Volkswagen New Beetle Diesel GL TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),5
398,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.25
399,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),5
400,2004 Volkswagen New Beetle Diesel GL TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.25
401,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),4.875
402,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 6A),
occasions since purchase.  Five times the ,,
dealership has tried repairs without success.  ,,
VW representatives mouth the company line ,,
but never fix any problems.  We are ,,
demanding the car be taken back and will file ,,
a lawsuit if they don't.  Other websites indicate ,,
there are many electrical problems with VW ,,
cars and refusing to start is one of them. ,,
403,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),5
404,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.75
405,2004 Volkswagen New Beetle Diesel GL TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),
vehicles that I've owned and operated ,,
and have put on a lot of mileage. The ,,
fuel efficiency is very good and the ,,
beetle has been very reliable.,,
406,2004 Volkswagen New Beetle Diesel GLS TDI 2dr Hatchback (1.9L 4cyl Turbodiesel 5M),4.5
407,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),5
408,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 4A),1
409,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),1
410,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 4A),2.625
411,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),2.875
412,2004 Volkswagen New Beetle Hatchback Turbo S 2dr Hatchback (1.8L 4cyl Turbo 6M),4.25
413,2004 Volkswagen New Beetle Hatchback Turbo S 2dr Hatchback (1.8L 4cyl Turbo 6M),4
414,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),5
415,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),2.125
416,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),4.625
417,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),5
418,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),5
419,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),4.5
420,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 4A),4.375
421,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 4A),1.75
422,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 4A),5
423,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),4.25
424,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),
,,
425,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),4.75
426,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),4.75
427,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),5
428,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),4.625
429,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 5M),4.25
430,2004 Volkswagen New Beetle Hatchback Turbo S 2dr Hatchback (1.8L 4cyl Turbo 6M),3.875
431,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),3.125
432,2004 Volkswagen New Beetle Hatchback GLS 2dr Hatchback (2.0L 4cyl 4A),2.875
433,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 4A),5
434,2004 Volkswagen New Beetle Hatchback GLS 1.8T 2dr Hatchback (1.8L 4cyl Turbo 5M),
drive.  Never dreamed that I would be ,,
driving a diesel. I have a long ,,
commute and this is the perfect fit ,,
for me.,,
435,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 5M),4.875
436,2004 Volkswagen New Beetle Hatchback GL 2dr Hatchback (2.0L 4cyl 4A),
it's just plain cool man! It's a ,,
classic and I can't believe I own it! I ,,
can't stop looking back after I park ,,
it. My budget was between a full eq. ,,
Corolla and the simplest Beetle... ,,
Corolla or Beetle?... Ordinary or Extra-,,
ordinary?  The decission was easy.,,
